time,lat,lon,速度,方向,type
2020-10-14 12:50:00,30.3585,124.76688888888889,3.2,144.0,围网
2020-10-14 13:00:00,30.352138888888888,124.77144444444444,2.6,151.0,围网
2020-10-14 13:10:00,30.345666666666663,124.77572222222224,3.6,165.0,围网
2020-10-14 13:20:00,30.33922222222222,124.77980555555555,4.2,175.0,围网
2020-10-14 13:30:00,30.332694444444453,124.78383333333332,2.3,145.0,围网
2020-10-14 13:40:00,30.32622222222221,124.78769444444444,2.3,139.0,围网
2020-10-14 13:50:00,30.318222222222207,124.78830555555555,3.5,148.0,围网
2020-10-14 14:00:00,30.31016666666667,124.78663888888887,2.8,199.0,围网
2020-10-14 14:10:00,30.30311111111111,124.78383333333332,3.0,217.0,围网
2020-10-14 14:20:00,30.30119444444445,124.7830277777778,1.6,42.0,围网
2020-10-14 14:30:00,30.300777777777785,124.78191666666666,2.7,227.0,围网
2020-10-14 14:40:00,30.29716666666667,124.77888888888889,0.5,0.0,围网
2020-10-14 14:50:00,30.295027777777783,124.77511111111112,1.1,42.0,围网
2020-10-14 15:00:00,30.302,124.76661111111108,2.0,325.0,围网
2020-10-14 15:10:00,30.30538888888889,124.7607777777778,3.0,296.0,围网
2020-10-14 15:20:00,30.30847222222221,124.75397222222225,3.2,308.0,围网
2020-10-14 15:30:00,30.31175,124.74733333333332,2.4,289.0,围网
2020-10-14 15:40:00,30.31483333333333,124.74033333333334,2.5,319.0,围网
2020-10-14 15:50:00,30.31783333333333,124.73283333333336,1.8,296.0,围网
2020-10-14 16:00:00,30.32075,124.72536111111113,2.8,289.0,围网
2020-10-14 16:10:00,30.324361111111116,124.71855555555555,3.9,283.0,围网
2020-10-14 16:20:00,30.32802777777778,124.71152777777776,1.7,293.0,围网
2020-10-14 16:30:00,30.33175,124.70444444444443,2.1,307.0,围网
2020-10-14 16:40:00,30.335638888888887,124.69711111111113,3.2,315.0,围网
2020-10-14 16:50:00,30.33963888888889,124.68969444444444,1.6,354.0,围网
2020-10-14 17:00:00,30.34333333333333,124.68213888888891,1.9,331.0,围网
2020-10-14 17:10:00,30.347,124.67452777777778,2.6,316.0,围网
2020-10-14 17:20:00,30.35094444444445,124.66713888888891,6.3,258.0,围网
2020-10-14 17:30:00,30.35505555555555,124.66011111111112,3.6,0.0,围网
2020-10-14 17:40:00,30.360722222222236,124.65438888888887,2.4,0.0,围网
2020-10-14 17:50:00,30.367,124.64908333333334,2.3,0.0,围网
2020-10-14 18:00:00,30.37322222222221,124.64388888888894,2.8,322.0,围网
2020-10-14 18:10:00,30.379222222222207,124.639,3.5,334.0,围网
2020-10-14 18:20:00,30.385416666666664,124.63380555555555,2.8,332.0,围网
2020-10-14 18:30:00,30.391638888888888,124.62863888888889,1.3,317.0,围网
2020-10-14 18:40:00,30.397805555555557,124.62341666666666,4.1,303.0,围网
2020-10-14 18:50:00,30.404055555555548,124.61811111111106,3.1,327.0,围网
2020-10-14 19:00:00,30.41,124.61266666666668,3.7,309.0,围网
2020-10-14 19:10:00,30.415861111111116,124.60694444444444,3.2,328.0,围网
2020-10-14 19:20:00,30.42169444444445,124.60130555555556,3.1,337.0,围网
2020-10-14 19:30:00,30.42744444444445,124.59552777777776,3.1,340.0,围网
2020-10-14 19:40:00,30.433083333333336,124.58980555555556,2.9,312.0,围网
2020-10-14 19:50:00,30.43861111111111,124.58411111111108,2.7,337.0,围网
2020-10-14 20:00:00,30.44394444444445,124.57852777777778,2.2,305.0,围网
2020-10-14 20:10:00,30.45066666666667,124.57527777777776,3.5,32.0,围网
2020-10-14 20:20:00,30.452527777777767,124.57591666666669,2.9,131.0,围网
2020-10-14 20:30:00,30.45175,124.5795,3.0,165.0,围网
2020-10-14 20:40:00,30.451916666666666,124.57813888888889,1.1,237.0,围网
2020-10-14 20:50:00,30.45216666666667,124.57708333333332,2.5,3.0,围网
2020-10-14 21:00:00,30.455388888888887,124.56061111111111,7.0,282.0,围网
2020-10-14 21:10:00,30.4615,124.53916666666666,7.6,277.0,围网
2020-10-14 21:20:00,30.47138888888889,124.52130555555556,2.9,346.0,围网
2020-10-14 21:30:00,30.47558333333333,124.5324722222222,2.7,63.0,围网
2020-10-14 21:40:00,30.47633333333333,124.54086111111108,3.2,57.0,围网
2020-10-14 21:50:00,30.4775,124.54925,3.3,84.0,围网
2020-10-14 22:00:00,30.476416666666665,124.55791666666666,2.3,76.0,围网
2020-10-14 22:10:00,30.475361111111116,124.56647222222222,2.9,111.0,围网
2020-10-14 22:20:00,30.474416666666663,124.57516666666668,2.8,92.0,围网
2020-10-14 22:30:00,30.47225,124.58366666666667,3.3,145.0,围网
2020-10-14 22:40:00,30.468277777777782,124.59136111111108,3.0,121.0,围网
2020-10-14 22:50:00,30.46461111111111,124.59913888888887,3.1,135.0,围网
2020-10-14 23:00:00,30.460611111111117,124.60694444444444,4.0,142.0,围网
2020-10-14 23:10:00,30.456111111111117,124.61433333333332,3.1,136.0,围网
2020-10-14 23:20:00,30.45125,124.62144444444444,3.2,143.0,围网
2020-10-14 23:30:00,30.44672222222221,124.62894444444444,3.0,136.0,围网
2020-10-14 23:40:00,30.44236111111111,124.6365277777778,3.6,144.0,围网
2020-10-14 23:50:00,30.438194444444445,124.64438888888893,3.0,119.0,围网
2020-10-15 00:00:00,30.434055555555556,124.6527222222222,3.3,117.0,围网
2020-10-15 00:10:00,30.43038888888889,124.6605,2.6,104.0,围网
2020-10-15 00:20:00,30.426361111111117,124.66819444444444,3.3,132.0,围网
2020-10-15 00:30:00,30.42258333333333,124.6758888888889,2.7,128.0,围网
2020-10-15 00:40:00,30.41863888888889,124.68327777777776,2.4,135.0,围网
2020-10-15 00:50:00,30.41477777777777,124.69072222222223,2.6,123.0,围网
2020-10-15 01:00:00,30.410888888888888,124.69802777777778,2.7,116.0,围网
2020-10-15 01:10:00,30.40736111111111,124.70519444444444,1.4,109.0,围网
2020-10-15 01:20:00,30.40433333333333,124.71241666666668,4.1,133.0,围网
2020-10-15 01:30:00,30.401055555555555,124.71925,1.7,124.0,围网
2020-10-15 01:40:00,30.397861111111112,124.72605555555556,2.4,138.0,围网
2020-10-15 01:50:00,30.393,124.73213888888893,2.8,119.0,围网
2020-10-15 02:00:00,30.38775,124.73775,2.8,135.0,围网
2020-10-15 02:10:00,30.38225,124.74280555555556,2.1,124.0,围网
2020-10-15 02:20:00,30.37708333333333,124.74794444444444,2.6,142.0,围网
2020-10-15 02:30:00,30.37144444444445,124.74844444444444,1.1,10.0,围网
2020-10-15 02:40:00,30.37294444444445,124.74636111111109,2.2,180.0,围网
2020-10-15 02:50:00,30.3695,124.74313888888894,3.7,142.0,围网
2020-10-15 03:00:00,30.366222222222238,124.73986111111113,0.7,225.0,围网
2020-10-15 03:10:00,30.36502777777779,124.73577777777776,6.2,221.0,围网
2020-10-15 03:20:00,30.366041666666675,124.72547222222221,4.4,248.5,围网
2020-10-15 03:30:00,30.36705555555556,124.71516666666668,2.6,276.0,围网
2020-10-15 03:40:00,30.36691666666667,124.70669444444444,3.0,258.0,围网
2020-10-15 03:50:00,30.36727777777777,124.69816666666668,3.1,256.0,围网
2020-10-15 04:00:00,30.36691666666667,124.6892777777778,2.8,296.0,围网
2020-10-15 04:10:00,30.36666666666667,124.6802777777778,3.3,278.0,围网
2020-10-15 04:20:00,30.36663888888889,124.67122222222224,2.6,275.0,围网
2020-10-15 04:30:00,30.367027777777786,124.66205555555555,2.1,265.0,围网
2020-10-15 04:40:00,30.36869444444445,124.65330555555556,4.7,262.0,围网
2020-10-15 04:50:00,30.37083333333333,124.64461111111112,1.6,280.0,围网
2020-10-15 05:00:00,30.37338888888889,124.63611111111112,2.0,311.0,围网
2020-10-15 05:10:00,30.376027777777782,124.62752777777776,4.8,266.0,围网
2020-10-15 05:20:00,30.378611111111116,124.61888888888888,2.5,279.0,围网
2020-10-15 05:30:00,30.381638888888887,124.61005555555556,3.5,289.0,围网
2020-10-15 05:40:00,30.38486111111111,124.60208333333333,3.1,284.0,围网
2020-10-15 05:50:00,30.389138888888887,124.5942777777778,3.6,289.0,围网
2020-10-15 06:00:00,30.393666666666665,124.58697222222222,3.5,286.0,围网
2020-10-15 06:10:00,30.39866666666667,124.5799722222222,2.4,303.0,围网
2020-10-15 06:20:00,30.40380555555556,124.57319444444444,2.8,343.0,围网
2020-10-15 06:30:00,30.4095,124.56711111111112,3.2,300.0,围网
2020-10-15 06:40:00,30.415277777777767,124.56130555555556,2.5,315.0,围网
2020-10-15 06:50:00,30.421333333333337,124.55586111111108,2.5,327.0,围网
2020-10-15 07:00:00,30.426388888888887,124.54886111111112,2.9,310.0,围网
2020-10-15 07:10:00,30.430611111111112,124.54130555555555,1.9,277.0,围网
2020-10-15 07:20:00,30.43475,124.53388888888888,2.8,328.0,围网
2020-10-15 07:30:00,30.43861111111111,124.5264722222222,5.0,273.0,围网
2020-10-15 07:40:00,30.442555555555558,124.51911111111109,2.4,291.0,围网
2020-10-15 07:50:00,30.446444444444445,124.51186111111112,2.4,302.0,围网
2020-10-15 08:00:00,30.45036111111111,124.5045,2.5,307.0,围网
2020-10-15 08:10:00,30.453777777777766,124.49788888888894,2.2,300.0,围网
2020-10-15 08:20:00,30.4575,124.49116666666669,3.3,269.0,围网
2020-10-15 08:30:00,30.46116666666667,124.48475,3.7,323.0,围网
2020-10-15 08:40:00,30.46233333333333,124.48008333333334,2.9,70.0,围网
2020-10-15 08:50:00,30.463416666666664,124.48519444444445,2.6,290.0,围网
2020-10-15 09:00:00,30.464305555555555,124.48363888888888,0.6,255.0,围网
2020-10-15 09:10:00,30.464861111111112,124.48275,0.2,0.0,围网
2020-10-15 09:20:00,30.46641666666667,124.47966666666666,0.8,346.0,围网
2020-10-15 09:30:00,30.47383333333333,124.48222222222222,6.6,34.0,围网
2020-10-15 09:40:00,30.49055555555556,124.49688888888888,7.1,36.0,围网
2020-10-15 09:50:00,30.506638888888887,124.51091666666667,6.4,41.0,围网
2020-10-15 10:00:00,30.52172222222222,124.5295,6.4,51.0,围网
2020-10-15 10:10:00,30.53686111111111,124.5475,9.1,49.0,围网
2020-10-15 10:20:00,30.55116666666667,124.5649722222222,7.3,54.0,围网
2020-10-15 10:30:00,30.563194444444445,124.57975,5.3,47.0,围网
2020-10-15 10:40:00,30.57583333333333,124.59475,7.4,38.0,围网
2020-10-15 10:50:00,30.591805555555556,124.61083333333332,6.7,40.0,围网
2020-10-15 11:00:00,30.607944444444453,124.62627777777776,7.7,34.0,围网
2020-10-15 11:10:00,30.61975,124.64116666666668,4.1,78.0,围网
2020-10-15 11:20:00,30.62613888888889,124.65200000000002,1.9,62.0,围网
2020-10-15 11:30:00,30.62886111111111,124.6597777777778,2.7,58.0,围网
2020-10-15 11:40:00,30.63158333333333,124.66766666666668,2.2,0.0,围网
2020-10-15 11:50:00,30.63347222222221,124.67597222222224,2.5,0.0,围网
2020-10-15 12:00:00,30.63258333333333,124.68580555555556,2.8,0.0,围网
2020-10-15 12:10:00,30.632361111111116,124.69491666666669,2.6,0.0,围网
2020-10-15 12:20:00,30.63305555555556,124.70369444444444,3.4,113.0,围网
2020-10-15 12:30:00,30.63380555555556,124.71213888888887,3.4,103.0,围网
2020-10-15 12:40:00,30.63475,124.72033333333334,2.8,77.0,围网
2020-10-15 12:50:00,30.63572222222221,124.72819444444444,1.5,0.0,围网
2020-10-15 13:00:00,30.636388888888888,124.73583333333332,3.8,94.0,围网
2020-10-15 13:10:00,30.635472222222223,124.74362499999998,2.75,102.0,围网
2020-10-15 13:20:00,30.634555555555558,124.75141666666666,1.7,110.0,围网
2020-10-15 13:30:00,30.63144444444445,124.75855555555556,3.5,137.0,围网
2020-10-15 13:40:00,30.626,124.76375,2.8,163.0,围网
2020-10-15 13:50:00,30.61963888888889,124.76605555555555,4.6,194.0,围网
2020-10-15 14:00:00,30.620430555555565,124.76493055555557,2.55,97.0,围网
2020-10-15 14:10:00,30.621222222222237,124.76380555555556,0.5,0.0,围网
2020-10-15 14:20:00,30.61705555555556,124.76405555555556,2.9,196.0,围网
2020-10-15 14:30:00,30.61363888888889,124.76191666666666,1.8,186.0,围网
2020-10-15 14:40:00,30.609222222222236,124.75925,2.5,194.0,围网
2020-10-15 14:50:00,30.604222222222223,124.75711111111112,4.5,213.0,围网
2020-10-15 15:00:00,30.59788888888889,124.75297222222224,2.7,206.0,围网
2020-10-15 15:10:00,30.590055555555555,124.75130555555556,2.2,187.0,围网
2020-10-15 15:20:00,30.58708333333333,124.76780555555555,5.9,101.0,围网
2020-10-15 15:30:00,30.58363888888889,124.78916666666666,5.5,95.0,围网
2020-10-15 15:40:00,30.579472222222222,124.81027777777777,5.6,98.0,围网
2020-10-15 15:50:00,30.57530555555556,124.83138888888888,5.7,101.0,围网
2020-10-15 16:00:00,30.57133333333333,124.85016666666668,1.8,54.0,围网
2020-10-15 16:10:00,30.574638888888888,124.83869444444444,2.9,281.0,围网
2020-10-15 16:20:00,30.57633333333333,124.83002777777776,3.0,276.0,围网
2020-10-15 16:30:00,30.577444444444453,124.82088888888887,4.1,264.0,围网
2020-10-15 16:40:00,30.58313888888889,124.81527777777778,2.7,308.0,围网
2020-10-15 16:50:00,30.588777777777768,124.81116666666668,2.9,318.0,围网
2020-10-15 17:00:00,30.59427777777777,124.807,2.8,311.0,围网
2020-10-15 17:10:00,30.599638888888887,124.80308333333332,4.2,309.0,围网
2020-10-15 17:20:00,30.60525,124.79919444444444,3.3,325.0,围网
2020-10-15 17:30:00,30.610944444444453,124.79491666666668,2.4,322.0,围网
2020-10-15 17:40:00,30.61638888888889,124.79036111111112,2.1,316.0,围网
2020-10-15 17:50:00,30.62183333333333,124.7865277777778,1.8,309.0,围网
2020-10-15 18:00:00,30.62244444444445,124.78538888888887,3.9,173.0,围网
2020-10-15 18:10:00,30.61855555555556,124.7865277777778,2.1,301.0,围网
2020-10-15 18:20:00,30.61894444444445,124.78102777777778,2.7,299.0,围网
2020-10-15 18:30:00,30.62172222222221,124.77244444444445,2.7,329.0,围网
2020-10-15 18:40:00,30.628833333333336,124.76913888888888,3.7,319.0,围网
2020-10-15 18:50:00,30.63586111111111,124.76577777777776,2.7,340.0,围网
2020-10-15 19:00:00,30.64283333333333,124.76230555555556,1.7,331.0,围网
2020-10-15 19:10:00,30.65,124.75897222222224,3.3,340.0,围网
2020-10-15 19:20:00,30.657416666666663,124.75505555555556,3.0,343.0,围网
2020-10-15 19:30:00,30.66483333333333,124.75125,2.7,356.0,围网
2020-10-15 19:40:00,30.6715,124.74661111111112,1.9,332.0,围网
2020-10-15 19:50:00,30.67777777777778,124.74111111111112,3.0,319.0,围网
2020-10-15 20:00:00,30.68358333333333,124.73666666666666,1.9,329.0,围网
2020-10-15 20:10:00,30.69019444444445,124.73608333333333,1.7,31.0,围网
2020-10-15 20:20:00,30.696027777777783,124.73783333333334,2.4,27.0,围网
2020-10-15 20:30:00,30.702666666666666,124.73752777777776,2.1,329.0,围网
2020-10-15 20:40:00,30.709,124.73475,2.1,344.0,围网
2020-10-15 20:50:00,30.715666666666664,124.7337777777778,2.6,16.0,围网
2020-10-15 21:00:00,30.721888888888888,124.73611111111111,2.8,346.0,围网
2020-10-15 21:10:00,30.72844444444444,124.73505555555556,2.1,348.0,围网
2020-10-15 21:20:00,30.73458333333333,124.73352777777778,2.3,345.0,围网
2020-10-15 21:30:00,30.740763888888885,124.73322222222222,1.95,346.0,围网
2020-10-15 21:40:00,30.746944444444445,124.73291666666668,1.6,347.0,围网
2020-10-15 21:50:00,30.75277777777777,124.73188888888888,1.9,337.0,围网
2020-10-15 22:00:00,30.75786111111111,124.73122222222224,1.6,350.0,围网
2020-10-15 22:10:00,30.76313888888889,124.73097222222222,2.2,11.0,围网
2020-10-15 22:20:00,30.76875,124.73225,2.4,21.0,围网
2020-10-15 22:30:00,30.77383333333333,124.73283333333336,1.7,0.0,围网
2020-10-15 22:40:00,30.776777777777767,124.73369444444444,0.6,283.0,围网
2020-10-15 22:50:00,30.77733333333333,124.73658333333334,1.4,88.0,围网
2020-10-15 23:00:00,30.77719444444445,124.73913888888887,1.2,82.0,围网
2020-10-15 23:10:00,30.77675,124.74188888888894,1.1,117.0,围网
2020-10-15 23:20:00,30.77619444444444,124.74486111111106,1.2,146.0,围网
2020-10-15 23:30:00,30.77544444444444,124.74808333333333,2.8,91.0,围网
2020-10-15 23:40:00,30.77438888888889,124.75105555555557,1.7,115.0,围网
2020-10-15 23:50:00,30.77322222222222,124.75416666666666,1.6,82.0,围网
2020-10-16 00:00:00,30.760472222222223,124.75516666666668,7.5,191.0,围网
2020-10-16 00:10:00,30.741277777777785,124.76180555555555,8.2,137.0,围网
2020-10-16 00:20:00,30.723666666666663,124.77497222222222,7.9,146.0,围网
2020-10-16 00:30:00,30.70597222222222,124.78838888888887,7.7,146.0,围网
2020-10-16 00:40:00,30.68816666666667,124.80197222222222,8.0,137.0,围网
2020-10-16 00:50:00,30.67027777777778,124.81580555555556,7.8,140.0,围网
2020-10-16 01:00:00,30.653527777777786,124.83197222222222,8.1,135.0,围网
2020-10-16 01:10:00,30.636555555555557,124.84805555555556,8.2,136.0,围网
2020-10-16 01:20:00,30.618416666666665,124.86138888888888,7.7,155.0,围网
2020-10-16 01:30:00,30.599305555555556,124.87291666666664,8.2,142.0,围网
2020-10-16 01:40:00,30.597305555555558,124.89344444444444,7.0,80.0,围网
2020-10-16 01:50:00,30.605166666666666,124.90647222222223,2.8,38.0,围网
2020-10-16 02:00:00,30.60416666666667,124.90669444444444,1.8,126.0,围网
2020-10-16 02:10:00,30.60041666666667,124.9075,0.7,158.0,围网
2020-10-16 02:20:00,30.59652777777777,124.90816666666667,2.0,163.0,围网
2020-10-16 02:30:00,30.59244444444445,124.90847222222224,1.1,171.0,围网
2020-10-16 02:40:00,30.58827777777779,124.90869444444444,1.7,187.0,围网
2020-10-16 02:50:00,30.58436111111111,124.90813888888891,0.9,170.0,围网
2020-10-16 03:00:00,30.571444444444445,124.90166666666669,7.9,199.0,围网
2020-10-16 03:10:00,30.551333333333336,124.89797222222224,5.1,189.0,围网
2020-10-16 03:20:00,30.54383333333333,124.88802777777778,2.9,251.0,围网
2020-10-16 03:30:00,30.53983333333333,124.88019444444444,3.1,237.0,围网
2020-10-16 03:40:00,30.53580555555556,124.87227777777778,3.1,234.0,围网
2020-10-16 03:50:00,30.53183333333333,124.86419444444444,2.3,254.0,围网
2020-10-16 04:00:00,30.528,124.85588888888888,3.5,272.0,围网
2020-10-16 04:10:00,30.52438888888889,124.84730555555556,2.9,252.0,围网
2020-10-16 04:20:00,30.52105555555556,124.8384722222222,3.5,238.0,围网
2020-10-16 04:30:00,30.51822222222221,124.82933333333334,3.1,256.0,围网
2020-10-16 04:40:00,30.515555555555554,124.82011111111107,3.9,280.0,围网
2020-10-16 04:50:00,30.51355555555556,124.81052777777776,2.8,268.0,围网
2020-10-16 05:00:00,30.51244444444445,124.80086111111108,3.0,249.0,围网
2020-10-16 05:10:00,30.51216666666667,124.79116666666668,3.2,299.0,围网
2020-10-16 05:20:00,30.51275,124.78155555555556,2.9,267.0,围网
2020-10-16 05:30:00,30.508944444444445,124.7727777777778,3.2,221.0,围网
2020-10-16 05:40:00,30.50336111111111,124.76652777777775,2.4,220.0,围网
2020-10-16 05:50:00,30.49738888888889,124.76291666666664,1.6,183.0,围网
2020-10-16 06:00:00,30.491777777777767,124.76233333333332,2.5,131.0,围网
2020-10-16 06:10:00,30.494722222222236,124.7695,1.3,64.0,围网
2020-10-16 06:20:00,30.50236111111111,124.77025,3.4,341.0,围网
2020-10-16 06:30:00,30.510027777777783,124.7684722222222,3.2,338.0,围网
2020-10-16 06:40:00,30.51758333333333,124.76472222222222,2.3,324.0,围网
2020-10-16 06:50:00,30.524638888888887,124.75955555555556,2.5,344.0,围网
2020-10-16 07:00:00,30.531805555555557,124.75444444444445,2.8,326.0,围网
2020-10-16 07:10:00,30.54005555555556,124.75380555555556,2.2,335.0,围网
2020-10-16 07:20:00,30.548111111111112,124.7535277777778,3.4,346.0,围网
2020-10-16 07:30:00,30.55613888888889,124.753,2.3,357.0,围网
2020-10-16 07:40:00,30.56416666666667,124.75277777777778,2.3,359.0,围网
2020-10-16 07:50:00,30.57236111111111,124.75236111111109,3.1,0.0,围网
2020-10-16 08:00:00,30.580666666666666,124.75113888888887,3.1,355.0,围网
2020-10-16 08:10:00,30.58888888888889,124.74988888888888,2.9,342.0,围网
2020-10-16 08:20:00,30.59708333333333,124.74855555555555,3.2,352.0,围网
2020-10-16 08:30:00,30.60522222222223,124.74736111111108,2.4,349.0,围网
2020-10-16 08:40:00,30.61330555555556,124.74611111111106,2.9,0.0,围网
2020-10-16 08:50:00,30.62136111111111,124.74469444444443,2.8,0.0,围网
2020-10-16 09:00:00,30.629166666666663,124.74322222222224,3.1,339.0,围网
2020-10-16 09:10:00,30.636888888888887,124.74116666666669,2.6,351.0,围网
2020-10-16 09:20:00,30.644361111111117,124.73913888888887,2.8,355.0,围网
2020-10-16 09:30:00,30.651666666666664,124.73686111111112,2.6,340.0,围网
2020-10-16 09:40:00,30.658916666666663,124.73483333333331,2.3,354.0,围网
2020-10-16 09:50:00,30.666166666666665,124.73269444444443,2.6,350.0,围网
2020-10-16 10:00:00,30.672694444444453,124.73130555555556,2.6,6.0,围网
2020-10-16 10:10:00,30.677277777777785,124.73333333333332,2.6,122.0,围网
2020-10-16 10:20:00,30.67475,124.7372777777778,1.4,122.0,围网
2020-10-16 10:30:00,30.67438888888889,124.73919444444444,0.5,0.0,围网
2020-10-16 10:40:00,30.674888888888887,124.74005555555556,1.0,133.0,围网
2020-10-16 10:50:00,30.67941666666667,124.74102777777776,6.6,15.0,围网
2020-10-16 11:00:00,30.688250000000004,124.74669444444444,3.3,69.0,围网
2020-10-16 11:10:00,30.69105555555556,124.75644444444444,2.6,65.0,围网
2020-10-16 11:20:00,30.69433333333333,124.7655,3.0,79.0,围网
2020-10-16 11:30:00,30.69586111111111,124.77547222222222,3.1,81.0,围网
2020-10-16 11:40:00,30.70483333333333,124.77530555555556,2.5,19.0,围网
2020-10-16 11:50:00,30.70919444444444,124.78655555555557,2.9,83.0,围网
2020-10-16 12:00:00,30.70958333333333,124.79791666666668,4.0,100.0,围网
2020-10-16 12:10:00,30.70713888888889,124.80797222222222,3.2,82.0,围网
2020-10-16 12:20:00,30.70363888888889,124.81802777777776,3.2,99.0,围网
2020-10-16 12:30:00,30.700416666666666,124.82808333333332,3.3,123.0,围网
2020-10-16 12:40:00,30.696472222222223,124.83788888888888,3.7,123.0,围网
2020-10-16 12:50:00,30.691972222222237,124.84744444444443,3.3,114.0,围网
2020-10-16 13:00:00,30.68722222222221,124.85683333333331,4.0,130.0,围网
2020-10-16 13:10:00,30.682472222222238,124.8664722222222,3.9,127.0,围网
2020-10-16 13:20:00,30.67736111111111,124.87638888888888,2.9,127.0,围网
2020-10-16 13:30:00,30.672777777777767,124.88530555555556,3.3,132.0,围网
2020-10-16 13:40:00,30.66816666666667,124.89452777777778,3.8,91.0,围网
2020-10-16 13:50:00,30.660472222222207,124.90091666666667,3.2,159.0,围网
2020-10-16 14:00:00,30.650472222222238,124.90336111111112,4.2,167.0,围网
2020-10-16 14:10:00,30.641361111111117,124.90291666666668,2.6,198.0,围网
2020-10-16 14:20:00,30.632777777777783,124.90219444444443,2.8,184.0,围网
2020-10-16 14:30:00,30.624,124.90163888888888,2.7,199.0,围网
2020-10-16 14:40:00,30.61516666666667,124.90108333333332,2.8,195.0,围网
2020-10-16 14:50:00,30.606361111111116,124.90055555555556,3.8,165.0,围网
2020-10-16 15:00:00,30.597472222222237,124.90016666666668,3.2,170.0,围网
2020-10-16 15:10:00,30.58872222222222,124.89969444444444,3.3,183.0,围网
2020-10-16 15:20:00,30.58,124.89925,3.7,168.0,围网
2020-10-16 15:30:00,30.571388888888887,124.89963888888892,3.0,184.0,围网
2020-10-16 15:40:00,30.56313888888889,124.89938888888894,2.8,182.0,围网
2020-10-16 15:50:00,30.554972222222236,124.89886111111112,3.1,182.0,围网
2020-10-16 16:00:00,30.5465,124.89786111111113,2.9,200.0,围网
2020-10-16 16:10:00,30.544277777777783,124.89708333333334,1.3,8.0,围网
2020-10-16 16:20:00,30.543111111111116,124.8954722222222,1.9,200.0,围网
2020-10-16 16:30:00,30.53897222222223,124.89158333333334,2.0,213.0,围网
2020-10-16 16:40:00,30.53461111111111,124.88852777777778,2.3,212.0,围网
2020-10-16 16:50:00,30.532277777777768,124.87811111111112,4.3,274.0,围网
2020-10-16 17:00:00,30.532277777777768,124.86833333333333,2.3,260.0,围网
2020-10-16 17:10:00,30.53144444444445,124.85891666666666,2.5,260.0,围网
2020-10-16 17:20:00,30.530305555555557,124.84936111111112,2.9,269.0,围网
2020-10-16 17:30:00,30.528416666666665,124.83991666666668,3.6,245.0,围网
2020-10-16 17:40:00,30.52633333333333,124.83047222222224,2.9,259.0,围网
2020-10-16 17:50:00,30.52483333333333,124.8209722222222,3.8,246.0,围网
2020-10-16 18:00:00,30.5235,124.81155555555556,2.8,268.0,围网
2020-10-16 18:10:00,30.522916666666664,124.80061111111112,3.9,270.0,围网
2020-10-16 18:20:00,30.523055555555555,124.79055555555556,3.0,275.0,围网
2020-10-16 18:30:00,30.5245,124.781,3.1,283.0,围网
2020-10-16 18:40:00,30.528277777777767,124.77202777777778,2.5,0.0,围网
2020-10-16 18:50:00,30.53530555555556,124.76527777777778,2.3,330.0,围网
2020-10-16 19:00:00,30.54197222222223,124.7609722222222,2.7,339.0,围网
2020-10-16 19:10:00,30.54969444444445,124.75958333333332,2.3,348.0,围网
2020-10-16 19:20:00,30.557222222222236,124.759,3.1,350.0,围网
2020-10-16 19:30:00,30.56458333333333,124.75922222222223,2.5,357.0,围网
2020-10-16 19:40:00,30.57208333333333,124.75833333333334,2.4,347.0,围网
2020-10-16 19:50:00,30.57991666666667,124.7554722222222,2.7,348.0,围网
2020-10-16 20:00:00,30.58758333333333,124.75211111111112,2.4,340.0,围网
2020-10-16 20:10:00,30.59544444444445,124.75013888888888,2.8,359.0,围网
2020-10-16 20:20:00,30.60286111111111,124.74769444444443,4.7,89.0,围网
2020-10-16 20:30:00,30.605277777777783,124.74836111111112,2.9,242.0,围网
2020-10-16 20:40:00,30.60383333333333,124.74705555555556,0.0,0.0,围网
2020-10-16 20:50:00,30.605722222222223,124.7445277777778,1.4,0.0,围网
2020-10-16 21:00:00,30.60691666666667,124.74125,1.3,287.0,围网
2020-10-16 21:10:00,30.60802777777778,124.73830555555556,1.1,272.0,围网
2020-10-16 21:20:00,30.61058333333333,124.73575,7.2,14.0,围网
2020-10-16 21:30:00,30.63288888888889,124.73197222222224,5.9,358.0,围网
2020-10-16 21:40:00,30.654,124.72883333333333,6.9,348.0,围网
2020-10-16 21:50:00,30.67552777777778,124.72519444444444,7.5,333.0,围网
2020-10-16 22:00:00,30.69536111111111,124.72033333333334,7.6,345.0,围网
2020-10-16 22:10:00,30.715666666666664,124.71586111111112,7.9,343.0,围网
2020-10-16 22:20:00,30.735055555555554,124.71247222222222,7.4,347.0,围网
2020-10-16 22:30:00,30.75508333333333,124.7095,7.6,2.0,围网
2020-10-16 22:40:00,30.775527777777786,124.70688888888888,6.8,0.0,围网
2020-10-16 22:50:00,30.794638888888887,124.70372222222224,7.2,349.0,围网
2020-10-16 23:00:00,30.81347222222222,124.70105555555556,7.2,6.0,围网
2020-10-16 23:10:00,30.831972222222237,124.69830555555556,4.8,351.0,围网
2020-10-16 23:20:00,30.850500000000004,124.6954722222222,7.6,336.0,围网
2020-10-16 23:30:00,30.869194444444453,124.69305555555556,6.6,2.0,围网
2020-10-16 23:40:00,30.887611111111116,124.69038888888888,6.1,345.0,围网
2020-10-16 23:50:00,30.90538888888889,124.68763888888888,5.3,349.0,围网
